hourly_temp_2m,hourly_relative_humidity,hourly_precipitation,wind_speed_100,Airline_code
15.665,90.79521,0.,8.404285,AZO
16.265001,91.129,0.,13.608762,AZO
16.215,91.41981,0.,14.982228,AZO
16.615,89.69802,0.,16.808569,AZO
19.065,81.709885,0.,14.417988,AZO
21.865,72.571526,0.,12.661564,AZO
24.165,58.677216,0.,11.966954,AZO
25.915,45.861183,0.,15.379206,AZO
26.965,41.17985,0.,17.399586,AZO
27.765001,39.294388,0.,17.414474,AZO
28.365,37.944057,0.,16.981165,AZO
28.865,36.73807,0.,16.279802,AZO
29.115,35.97361,0.,16.363178,AZO
29.115,36.210247,0.,17.148247,AZO
29.015001,35.593292,0.,17.873556,AZO
28.265001,36.811867,0.,20.380579,AZO
24.588999,92.48475,0.,6.193674,COF
25.338999,91.14522,3.4,8.913181,COF
25.539,95.346886,0.,10.948973,COF
25.389,95.341805,0.,16.862455,COF
25.239,94.76739,0.,19.296135,COF
25.139,95.333305,0.,21.67487,COF
25.189,95.620895,0.,20.883102,COF
25.189,95.620895,0.,18.720001,COF
25.039,95.044464,0.,17.782688,COF
24.789,95.60808,0.,16.279802,COF
24.639,96.17954,0.,16.563911,COF
24.689,95.89254,0.,15.94601,COF
26.489,93.97365,0.,18.723461,COF
28.139,85.56572,0.,16.135872,COF
29.939,72.42171,0.,18.892282,COF
31.289,62.183647,0.,17.10284,COF
32.889,52.010014,0.,19.201874,COF
33.939003,46.262505,0.,20.68356,COF
34.289,44.9512,0.,22.38378,COF
34.789,44.26051,0.,20.65848,COF
33.689003,48.97293,0.,22.691425,COF
30.789,63.021797,1.1,22.314192,COF
29.439,68.721565,0.1,20.478907,COF
29.189,70.78211,0.,16.179985,COF
30.623,68.12484,0.,13.1041975,NJA
31.573,66.895645,0.,14.973577,NJA
32.523003,65.702576,0.,12.287555,NJA
33.373,63.762577,0.,10.296251,NJA
33.773003,61.61408,0.,15.141414,NJA
33.323,62.811615,0.,22.461807,NJA
33.073,63.88906,0.,25.925,NJA
32.023003,65.99368,0.,32.59939,NJA
30.573,70.82015,0.,37.379375,NJA
29.022999,76.27771,0.,41.574936,NJA
27.772999,79.84309,0.,41.305977,NJA
27.272999,81.72097,0.,39.756783,NJA
26.373,83.6071,0.,26.785547,NJA
26.073,85.10221,0.,21.120682,NJA
25.723,85.32398,0.,17.339897,NJA
24.772999,91.66128,0.,9.449572,NJA
24.473,92.47847,0.,8.287822,NJA
24.823,92.776566,0.,4.0249224,NJA
24.373,96.17208,0.,5.495161,NJA
24.073,96.45408,0.,9.339208,NJA
24.323,94.44701,0.,10.805998,NJA
25.772999,90.08475,0.,15.2947035,NJA
27.522999,78.61649,0.,12.641076,NJA
28.623,73.29132,0.,7.69592,NJA
25.0065,82.94585,0.,10.390226,GLH
24.706501,89.73731,0.,20.275383,GLH
24.206501,91.6273,0.,17.057314,GLH
23.8565,92.726,0.,16.1198,GLH
23.0565,95.55192,0.,9.565437,GLH
22.9065,95.838394,0.,13.004921,GLH
22.7565,96.419464,0.,14.044615,GLH
22.6065,97.004974,0.,15.546833,GLH
22.3565,96.99941,0.,16.575644,GLH
21.956501,96.99047,0.,14.205182,GLH
21.7565,97.28375,0.,11.792404,GLH
21.6565,97.580536,0.,13.009903,GLH
21.8065,96.09891,0.,16.24394,GLH
23.0565,87.98071,0.,12.224107,GLH
24.3065,79.617065,0.,11.792404,GLH
25.456501,72.29915,0.1,9.028754,GLH
26.6065,66.50594,0.,9.255571,GLH
27.6565,61.952637,0.,8.225035,GLH
28.4065,58.752583,0.,9.422101,GLH
28.956501,56.554863,0.,9.028754,GLH
29.5565,53.784817,0.,9.028754,GLH
30.0065,50.482983,0.,7.7043357,GLH
29.956501,49.99811,0.,7.729527,GLH
29.5565,50.842922,0.,8.217153,GLH
21.706501,92.04175,0.1,12.984975,ILG
21.4065,92.59542,0.,9.422101,ILG
20.8065,95.47737,0.,17.49615,ILG
20.3565,96.35504,0.,15.778516,ILG
20.1565,96.3496,0.,15.463246,ILG
19.956501,96.34415,0.,14.458382,ILG
19.8565,96.64173,0.,16.299694,ILG
19.706501,96.3373,0.,19.107151,ILG
19.5565,96.33321,0.,14.986553,ILG
19.206501,96.625336,0.,13.363711,ILG
19.2565,96.32496,0.,14.039999,ILG
20.3565,94.283104,0.,15.696165,ILG
21.6565,88.68286,0.,14.77755,ILG
22.4065,83.93394,0.,19.373219,ILG
23.456501,77.30753,0.,23.166218,ILG
24.8565,69.11184,0.,18.359999,ILG
27.0565,58.61863,0.,19.022177,ILG
28.6565,52.066586,0.,16.992609,ILG
29.9065,45.908638,0.,17.566378,ILG
30.1065,44.10653,0.,18.864824,ILG
30.0565,43.952988,0.,17.673029,ILG
29.6065,44.111217,0.,20.68356,ILG
29.1565,46.145584,0.,19.376562,ILG
28.456501,49.922424,0.,17.654688,ILG
31.4805,52.9439,0.,19.0392,TYR
29.5805,58.30332,0.,18.129137,TYR
28.130499,66.81459,0.,20.380579,TYR
27.3305,71.527115,0.,21.897945,TYR
26.9305,76.88313,0.,22.26477,TYR
26.3305,80.37747,0.,20.88,TYR
26.130499,80.351204,0.,13.854155,TYR
25.380499,86.06818,0.,6.1094027,TYR
25.1805,86.04883,0.,4.39436,TYR
24.9805,87.61013,0.2,10.538843,TYR
24.7305,87.322754,0.,14.145756,TYR
24.380499,87.82483,0.,14.77755,TYR
22.4805,98.79126,0.,1.2979984,TYR
23.880499,91.6077,0.1,8.669949,TYR
25.630499,85.314606,0.,3.6,TYR
26.1805,80.60212,0.1,1.609969,TYR
28.5805,72.18533,0.,5.8048253,TYR
30.4305,66.6679,0.,1.8,TYR
31.9805,59.57851,0.,2.16,TYR
33.330498,54.056118,0.,7.42159,TYR
34.080498,52.308735,0.,10.233123,TYR
33.4805,55.75257,0.,12.496718,TYR
33.580498,54.941498,0.,6.1094027,TYR
33.2305,55.189583,0.,8.161764,TYR
28.9405,84.388374,0.1,19.171478,NYA
29.040499,84.64881,0.1,21.758419,NYA
29.4905,82.23321,0.2,22.828087,NYA
30.1905,76.91061,0.,22.104116,NYA
30.3405,76.026,0.,21.67487,NYA
30.4405,76.04137,0.,22.932877,NYA
30.3905,76.25946,0.,23.000591,NYA
30.2405,77.83493,0.,22.97522,NYA
29.9905,79.19416,0.,23.4,NYA
29.7405,80.57913,0.,22.553934,NYA
29.4405,81.74224,0.,21.794127,NYA
29.040499,84.399,0.,22.218153,NYA
29.1905,86.1754,0.,17.076298,NYA
29.0905,86.93071,0.,18.709612,NYA
29.040499,86.926216,0.,21.605999,NYA
28.8905,87.684395,0.,22.314194,NYA
28.8905,85.893005,0.,22.881958,NYA
28.7405,86.13272,0.,22.702845,NYA
28.6905,84.61223,0.,21.980644,NYA
28.4905,85.60041,0.,23.708124,NYA
28.4905,84.09061,0.1,23.419376,NYA
28.4905,83.84129,0.,21.710716,NYA
28.4405,84.586044,0.,20.592503,NYA
28.8405,83.879524,0.,21.986542,NYA
27.865501,76.791725,0.,7.5942073,PIB
25.9655,89.55933,0.,10.163227,PIB
25.6655,80.53501,0.,20.00512,PIB
25.2155,82.21491,0.,20.466246,PIB
24.765501,85.48651,0.,21.986542,PIB
24.8155,88.39651,0.,21.142147,PIB
24.5655,89.72707,1.6,19.93048,PIB
22.615501,99.696915,13.3,23.73271,PIB
22.8155,98.19624,0.4,22.086521,PIB
22.8155,97.60135,0.,22.26477,PIB
22.865501,97.30608,0.,19.829433,PIB
22.865501,97.899185,0.,18.129137,PIB
23.4155,100.,0.,11.983188,PIB
23.365501,100.,1.9,7.771331,PIB
25.1655,90.58665,0.2,11.681987,PIB
25.6655,92.82023,0.1,5.4477882,PIB
26.3155,88.51814,0.1,5.5887027,PIB
27.5655,84.24179,0.1,6.9153743,PIB
30.1655,65.41725,0.,9.0645685,PIB
30.3155,63.688282,0.,9.793059,PIB
31.365501,59.79991,0.,5.815978,PIB
31.9655,53.391495,0.,5.0911684,PIB
31.865501,52.553688,0.,1.609969,PIB
31.9155,52.405006,0.,4.1046314,PIB
15.6875,77.61683,0.,31.328272,SFO
16.0375,77.415245,0.,32.91983,SFO
15.7875,79.96509,0.,31.319998,SFO
15.1375,85.30339,0.,27.757376,SFO
14.6875,89.55124,0.,26.727423,SFO
14.6875,90.13812,0.,28.47643,SFO
14.587501,89.83677,0.,30.599998,SFO
14.3875,88.65228,0.,33.190357,SFO
13.9875,89.49718,0.,33.441265,SFO
13.4875,90.347336,0.,33.790176,SFO
13.1875,90.325775,0.,33.11413,SFO
12.7875,92.107414,0.,32.26572,SFO
12.0375,94.85371,0.,27.645092,SFO
11.9375,94.5358,0.,25.210283,SFO
12.2875,92.07767,0.,21.602999,SFO
12.9375,88.53061,0.,18.775301,SFO
13.6875,84.5867,0.,18.175545,SFO
14.1375,82.15286,0.,17.377226,SFO
14.9875,77.509224,0.,17.309973,SFO
16.387499,71.33867,0.,17.377226,SFO
17.2375,67.59377,0.,18.998314,SFO
17.537498,66.98735,0.,21.746504,SFO
17.4375,67.859,0.,25.210283,SFO
17.1875,68.939606,0.,29.179993,SFO
24.5285,57.647045,0.,10.805999,DDC
23.828499,62.269283,0.,12.959999,DDC
21.7785,70.059586,0.,19.469976,DDC
20.328499,74.413925,0.,20.774214,DDC
19.3785,76.92845,0.,20.774214,DDC
18.7785,79.86067,0.,22.33161,DDC
18.3785,81.88515,0.,23.78453,DDC
17.9285,81.302505,0.,21.96295,DDC
17.5285,80.72632,0.,24.251284,DDC
17.2785,79.91106,0.,25.346148,DDC
17.078499,80.66613,0.,26.415268,DDC
17.0285,80.921906,0.,27.504095,DDC
17.6285,82.32013,0.,27.047956,DDC
19.1785,79.66037,0.,28.58545,DDC
20.9285,75.23002,0.,20.380579,DDC
22.7785,69.36456,0.,24.098497,DDC
24.228498,67.70184,0.,24.993439,DDC
25.7785,65.30933,0.,23.4,DDC
26.8785,63.535797,0.,25.570139,DDC
28.228498,58.346687,0.,27.44513,DDC
28.8785,57.06571,0.,32.59939,DDC
29.228498,55.575203,0.,32.527744,DDC
29.6285,55.157204,0.,31.883888,DDC
30.0285,54.06989,0.,30.811037,DDC
31.887,63.829674,0.,25.153671,VCT
30.437,70.3731,0.,23.795427,VCT
29.187,75.847664,0.,23.83896,VCT
28.487,78.98775,0.,21.829777,VCT
27.937,82.0473,0.,21.188072,VCT
27.437,84.480286,0.,17.227419,VCT
26.987,86.99931,0.,17.106628,VCT
26.837,87.50779,0.,20.519999,VCT
26.737,88.816925,0.,20.172853,VCT
26.387,91.75694,0.,15.124284,VCT
26.337,92.57847,0.,14.417988,VCT
26.187,94.240715,0.,14.869351,VCT
27.036999,92.06779,0.,17.114204,VCT
28.487,84.09023,0.,18.043148,VCT
29.987,75.745834,0.,19.66536,VCT
31.337,68.67124,0.,15.042659,VCT
32.787,61.213783,0.,13.32,VCT
33.787,56.332054,0.,11.27553,VCT
34.737,51.843327,0.,13.397612,VCT
35.637,48.438713,0.,14.799459,VCT
35.787,48.331158,0.,20.5484,VCT
35.586998,49.46089,0.,22.608458,VCT
35.487,49.884903,0.,20.275385,VCT
33.687,55.80208,0.,22.657131,VCT
21.383,67.55878,0.,23.83624,CAK
19.782999,78.98491,0.,19.809813,CAK
18.983,84.61761,0.,17.377226,CAK
18.083,90.38101,0.,16.071491,CAK
17.483,93.562904,0.,13.009903,CAK
17.032999,95.34813,0.,14.904173,CAK
16.682999,95.94648,0.,19.862083,CAK
16.432999,95.022484,0.,16.641972,CAK
16.032999,95.00747,0.,14.186923,CAK
15.633,94.99237,0.,14.512064,CAK
15.283,94.36738,0.,16.323528,CAK
15.783,91.68813,0.,17.782686,CAK
17.682999,85.56853,0.,18.161278,CAK
20.282999,70.67886,0.,8.669949,CAK
22.483,56.963932,0.,8.714677,CAK
23.983,53.053024,0.,10.464797,CAK
24.932999,49.31241,0.,11.183201,CAK
25.532999,45.60775,0.,10.195057,CAK
26.133,44.739365,0.,9.983106,CAK
26.633,42.45648,0.,10.137692,CAK
26.782999,41.399815,0.,11.720751,CAK
27.133,39.635868,0.,11.874544,CAK
26.833,37.63943,0.,11.252519,CAK
26.432999,39.701393,0.,13.202726,CAK
26.956501,87.25702,0.,12.605142,VRB
26.6565,90.956436,0.1,10.182337,VRB
26.1065,93.39851,0.,5.0911684,VRB
26.1065,93.95699,0.,8.825508,VRB
25.956501,92.83523,0.,17.377226,VRB
25.6065,91.986374,0.,19.33639,VRB
25.3565,91.97201,0.,19.134262,VRB
25.1065,93.91316,0.,19.08,VRB
24.956501,95.0415,0.,16.575644,VRB
24.6565,96.46926,0.,14.336861,VRB
24.5065,97.04676,0.,15.1884165,VRB
24.5565,97.04785,0.,16.489416,VRB
26.0065,95.07922,0.,19.8,VRB
27.8565,86.81909,0.,13.18308,VRB
29.6565,75.019585,0.,14.57889,VRB
31.1565,62.9107,0.,16.179987,VRB
32.2565,55.1208,0.,17.782686,VRB
33.0565,50.95078,0.,17.57744,VRB
33.5065,50.599857,0.,16.80857,VRB
33.7065,50.65076,0.,16.135872,VRB
33.9065,50.087753,0.,12.984975,VRB
33.3565,51.496117,0.,11.808878,VRB
28.8065,67.770805,0.8,26.28,VRB
25.6065,91.986374,1.2,10.308831,VRB
22.1695,94.0699,0.2,20.421871,MKL
22.119501,95.81412,1.2,12.819235,MKL
21.8195,96.09928,0.3,15.463246,MKL
21.4195,94.32774,0.3,17.84816,MKL
21.0195,94.89618,0.1,16.363178,MKL
20.8195,94.59521,0.,17.10284,MKL
20.7695,94.88673,0.,16.992609,MKL
20.369501,95.759445,0.,17.477621,MKL
19.9195,96.04377,0.,16.179987,MKL
19.4195,95.43049,0.,15.876775,MKL
18.969501,93.633514,0.,16.323528,MKL
18.5195,92.72963,0.,17.339897,MKL
19.0695,93.0513,0.,17.782686,MKL
20.4195,88.30523,0.,12.904882,MKL
22.3195,78.109764,0.,10.30883,MKL
24.0695,66.82209,0.,12.599998,MKL
25.5195,60.319744,0.,13.004922,MKL
26.7695,54.622105,0.,9.957108,MKL
27.9195,49.309006,0.,9.021574,MKL
28.7695,45.31196,0.,8.557102,MKL
29.4195,42.672756,0.,6.489992,MKL
29.7695,40.62909,0.,5.4477882,MKL
29.8195,39.736893,0.,5.506941,MKL
29.469501,41.07224,0.,6.0347,MKL
38.577,9.323826,0.,24.693481,SGU
37.877003,10.517996,0.,23.424908,SGU
36.527,13.092995,0.,28.820242,SGU
35.027,14.321468,0.,22.961115,SGU
33.427002,14.903423,0.,16.563911,SGU
31.526999,16.885517,0.,10.739832,SGU
30.376999,16.918003,0.,11.841756,SGU
29.526999,18.734163,0.,14.044615,SGU
28.376999,22.169348,0.,15.124284,SGU
27.276999,24.819767,0.,14.764389,SGU
26.276999,26.784115,0.,14.044615,SGU
25.276999,28.617233,0.,13.004921,SGU
23.526999,31.889439,0.,8.0899935,SGU
23.927,31.782684,0.,6.297428,SGU
26.126999,28.753792,0.,6.1094027,SGU
28.876999,25.50751,0.,5.4119864,SGU
31.026999,22.93076,0.,5.00128,SGU
33.277,17.839447,0.,4.68,SGU
34.927002,15.072181,0.,12.7279215,SGU
36.127003,13.620727,0.,14.33234,SGU
37.127003,13.168814,0.,16.075521,SGU
37.777,12.980359,0.,20.018072,SGU
38.627003,11.928258,0.,18.723461,SGU
39.127003,11.369025,0.,20.592503,SGU
18.844,95.11158,0.1,5.634891,JST
16.744,98.42422,0.7,12.783802,JST
17.444,95.96969,0.3,8.78872,JST
16.694,99.3668,1.2,11.090103,JST
16.544,100.,0.3,15.856354,JST
16.394,100.,0.5,6.696387,JST
16.044,100.,0.3,10.514218,JST
15.9939995,100.,0.1,12.303366,JST
15.9939995,100.,0.,17.25373,JST
16.094,100.,0.,19.826164,JST
16.044,100.,0.2,23.469128,JST
15.944,99.04606,0.1,20.390114,JST
15.944,98.414536,0.,12.819235,JST
16.744,94.127525,0.2,14.021525,JST
18.594,81.38859,0.3,18.35647,JST
20.194,69.30667,0.1,17.610588,JST
21.494,61.740818,0.,17.309975,JST
21.694,60.792454,0.,19.881649,JST
22.344,58.810818,0.,17.429354,JST
23.144,54.58828,0.,18.161278,JST
23.244,53.035583,0.1,20.767975,JST
23.194,52.16338,0.,22.104116,JST
22.494,55.68229,0.,20.771093,JST
21.844,57.930756,0.,18.556595,JST
11.684501,88.42392,0.3,35.844864,OTZ
11.434501,88.99757,0.7,40.14605,OTZ
11.5345,91.42004,0.6,39.640884,OTZ
11.6345005,89.61173,0.4,37.420956,OTZ
11.684501,88.12818,0.2,33.56312,OTZ
11.2345,91.707085,0.3,32.55363,OTZ
10.934501,92.92591,0.2,31.259941,OTZ
10.4845,93.84265,0.3,28.66468,OTZ
10.184501,94.1447,0.3,26.121714,OTZ
9.9845,95.411995,0.2,26.208397,OTZ
9.8845005,95.73013,0.4,26.493652,OTZ
9.8345,94.12896,0.7,26.826641,OTZ
9.9845,91.62827,1.1,22.065973,OTZ
9.684501,92.858185,1.6,21.30093,OTZ
9.2845,96.35941,1.2,21.749481,OTZ
9.2345,98.66183,0.6,23.933907,OTZ
9.6345005,98.33501,0.2,23.313995,OTZ
10.2345,94.46403,0.,17.298738,OTZ
10.434501,95.4279,0.,12.181625,OTZ
11.4845,92.02952,0.,10.00256,OTZ
12.6345005,82.513054,0.,10.630672,OTZ
12.8845005,79.823135,0.,10.739833,OTZ
13.0845,80.92886,0.,9.779817,OTZ
13.2845,80.416115,0.,9.531505,OTZ
29.313,80.28551,0.,16.055355,ARA
29.363,76.329704,0.,20.188908,ARA
28.613,77.135185,0.,24.27265,ARA
27.913,80.10178,0.,22.039528,ARA
27.663,81.27986,0.,23.838959,ARA
27.413,82.47749,0.,23.928492,ARA
27.313,83.71167,0.,22.915916,ARA
27.113,85.20828,0.,24.693481,ARA
27.213001,84.96382,0.,24.29133,ARA
26.963001,86.73741,0.,21.575987,ARA
26.813,88.29395,0.,24.344624,ARA
26.913,87.7763,0.,22.086521,ARA
27.363,87.29293,0.,26.654589,ARA
28.913,82.89905,0.,17.462782,ARA
28.963001,79.76338,1.1,13.358861,ARA
30.363,72.278854,0.1,23.263912,ARA
31.013,71.110886,0.1,19.809813,ARA
32.463,63.760483,0.1,15.379206,ARA
33.013,60.353554,0.,16.1198,ARA
32.663002,61.924076,0.,13.783817,ARA
27.713001,79.59544,6.9,16.454008,ARA
26.213001,85.11655,2.8,16.93531,ARA
27.613,82.99666,0.3,9.693296,ARA
27.513,83.4836,0.,3.8939953,ARA
21.036499,65.3445,0.,18.161278,SAN
20.536499,69.59734,0.,16.516901,SAN
19.7365,74.07526,0.,15.509274,SAN
18.7365,79.85488,0.,14.658676,SAN
18.3365,82.93781,0.,11.592895,SAN
18.1365,85.0687,0.,9.085988,SAN
17.8865,86.97103,0.,6.8777895,SAN
17.286499,91.1955,0.,6.297428,SAN
16.8365,94.432724,0.,9.028754,SAN
16.436499,95.93892,0.,9.826088,SAN
16.036499,96.85343,0.,8.707237,SAN
16.436499,96.246086,0.,5.315336,SAN
16.2365,95.015114,0.,2.4149535,SAN
16.2365,94.10516,0.,2.3051248,SAN
16.3365,93.20797,0.,3.7064266,SAN
16.936499,89.14769,0.,4.829907,SAN
18.2365,81.604454,0.,6.3690495,SAN
19.7365,73.837296,0.,8.311245,SAN
20.9865,67.91445,0.,13.684735,SAN
21.5865,63.382862,0.,17.163355,SAN
22.1365,58.380337,0.,18.0036,SAN
22.186499,58.96432,0.,17.902534,SAN
22.036499,61.267197,0.,17.873556,SAN
21.8365,62.623966,0.,17.81909,SAN
26.317001,45.52459,0.,35.65454,HIB
23.767,57.833805,0.6,27.44749,HIB
23.217001,58.262463,0.,36.58918,HIB
22.567001,60.60208,0.,34.847553,HIB
21.667,64.849075,0.,27.086262,HIB
20.167,72.500755,0.,19.829433,HIB
18.267,82.13458,0.,25.630886,HIB
16.917,88.00664,0.,10.24578,HIB
16.267,91.42309,0.,14.917212,HIB
15.967,93.18921,0.,19.164717,HIB
16.217001,91.419914,0.,25.460936,HIB
15.617,87.89296,0.6,34.04808,HIB
14.016999,73.81324,0.1,23.269482,HIB
14.316999,69.29091,0.,18.089775,HIB
14.967,61.87704,0.,19.272614,HIB
16.017,56.100525,0.,17.287498,HIB
17.317001,51.1274,0.,12.682018,HIB
18.567001,46.618874,0.,10.315115,HIB
19.717001,44.599472,0.,12.979984,HIB
20.467001,41.855328,0.,18.36353,HIB
20.767,40.66855,0.,26.200977,HIB
20.667,43.514576,0.,29.215502,HIB
20.617,39.25238,0.,33.58628,HIB
21.167,35.65679,0.,31.731092,HIB
28.8675,75.3444,0.,22.55106,AAF
28.3675,78.03003,0.1,26.552288,AAF
27.2175,84.45703,0.9,24.29133,AAF
27.167501,85.98197,0.,27.66384,AAF
27.2175,86.24412,0.1,33.043606,AAF
26.7175,89.61452,0.1,27.553526,AAF
27.0175,87.26242,0.2,33.34035,AAF
27.2175,87.540794,0.,31.018547,AAF
27.317501,86.76991,0.,30.421598,AAF
27.167501,85.46921,1.1,29.250967,AAF
27.2675,86.24887,0.,27.852928,AAF
25.8675,91.17849,1.1,25.922499,AAF
26.5175,90.40635,4.3,25.455843,AAF
25.1175,92.79187,0.8,40.550766,AAF
26.567501,89.3362,0.3,28.19285,AAF
25.067501,90.85366,2.8,30.430117,AAF
26.3675,88.25742,0.4,37.44692,AAF
26.817501,85.17826,0.1,32.85678,AAF
27.567501,83.240204,0.7,38.175278,AAF
27.9675,81.31795,0.1,35.690872,AAF
28.6175,76.90487,0.,34.471764,AAF
29.167501,73.82553,0.,33.75756,AAF
29.2175,74.0558,0.,33.145424,AAF
28.6175,78.53463,0.1,33.68069,AAF
36.338,7.514999,0.,19.083395,CNY
36.888,8.337134,0.,12.620554,CNY
35.988003,10.6683445,0.,30.945345,CNY
34.388,11.825434,0.,37.930065,CNY
33.138,12.911853,0.,35.232212,CNY
32.338,14.355887,0.,34.524353,CNY
31.237999,16.061533,0.,27.77838,CNY
29.637999,17.354366,0.,15.7908325,CNY
28.038,19.176405,0.,18.057508,CNY
26.887999,20.150047,0.,18.331741,CNY
25.387999,21.940235,0.,17.87718,CNY
24.588,22.444317,0.,20.46941,CNY
23.688,24.63769,0.,20.188908,CNY
24.838,22.509893,0.,19.576189,CNY
26.987999,19.607763,0.,15.03835,CNY
29.237999,17.015324,0.,10.787993,CNY
31.237999,15.9477625,0.,15.629971,CNY
32.988003,15.891473,0.,32.385994,CNY
33.638,14.481484,0.,33.56312,CNY
34.388,13.789863,0.,32.569557,CNY
35.388,12.635815,0.,27.248457,CNY
36.138,11.248258,0.,29.01743,CNY
35.688,11.571799,0.,28.90107,CNY
37.138,10.235999,0.,28.58545,CNY
29.264,12.493359,0.,22.218153,EGE
28.814,11.859585,0.,15.496736,EGE
28.464,11.143894,0.,6.4096174,EGE
21.564,19.966757,0.,3.319036,EGE
19.664001,25.247147,0.,7.42159,EGE
16.464,31.552504,0.,7.145796,EGE
15.1640005,32.10424,0.,3.4152596,EGE
14.514,30.642673,0.,1.9386592,EGE
14.064,29.395504,0.,2.16,EGE
13.114,32.21566,0.,1.8,EGE
12.6640005,36.127884,0.,2.52,EGE
16.264,24.126328,0.,2.0991426,EGE
13.764,36.85465,0.,13.039754,EGE
15.814,36.658535,0.,6.3690495,EGE
18.613998,36.049656,0.,5.0528407,EGE
21.613998,30.90869,0.,8.714677,EGE
23.964,27.762522,0.,5.904439,EGE
26.814,23.600204,0.,7.6367526,EGE
27.914001,21.742996,0.,23.219301,EGE
28.863998,18.246433,0.,21.629978,EGE
30.164001,15.481419,0.,26.009842,EGE
30.064,15.293056,0.,25.241108,EGE
30.664001,13.351445,0.,23.936617,EGE
29.363998,15.922038,0.,28.001427,EGE
25.0195,49.98046,0.,20.188908,MCW
23.219501,56.226654,0.,22.608458,MCW
21.0695,60.25253,0.,24.951921,MCW
20.1695,62.247227,0.,27.567635,MCW
19.6695,65.05122,0.,30.344818,MCW
19.2695,65.3921,0.,31.565245,MCW
18.9195,64.8889,0.,31.820824,MCW
18.7695,65.07015,0.,33.425762,MCW
18.5195,66.53205,0.,33.510952,MCW
18.119501,71.19393,0.,33.192314,MCW
17.969501,75.22719,0.,34.358788,MCW
17.969501,77.96256,0.,34.9923,MCW
19.3195,80.44785,0.,32.682762,MCW
20.9195,77.656654,0.,36.40275,MCW
22.619501,71.33959,0.,27.841293,MCW
24.3195,65.62017,0.,28.551426,MCW
26.0195,61.97414,0.,28.775238,MCW
27.5695,58.55605,0.,28.266304,MCW
29.0195,49.75428,0.,30.312769,MCW
29.3195,47.98056,0.,31.75355,MCW
29.619501,46.269814,0.,30.953718,MCW
30.1695,44.687424,0.,29.46287,MCW
30.0695,44.377663,0.,27.534704,MCW
29.369501,44.32903,0.1,33.971867,MCW
26.026499,81.31975,0.,24.482647,DHN
25.276499,82.22229,0.1,19.803272,DHN
24.8265,83.94375,0.1,16.039202,DHN
24.3265,87.55314,0.2,14.05845,DHN
24.3265,93.31315,0.,24.627787,DHN
24.2265,94.72867,0.,26.980793,DHN
23.8765,95.00225,0.,24.75638,DHN
23.8265,96.156654,0.,23.708124,DHN
23.676498,97.02862,0.,25.199997,DHN
23.5765,97.320244,0.,25.570139,DHN
23.026499,96.72007,2.5,27.70831,DHN
22.3765,99.39355,11.5,20.907913,DHN
23.276499,98.202446,7.7,21.313093,DHN
23.426498,98.79982,20.9,31.89608,DHN
23.6265,96.4424,6.4,28.802248,DHN
24.776499,91.10957,0.2,28.19285,DHN
26.276499,82.591866,0.1,26.319422,DHN
28.276499,71.69592,0.,19.443333,DHN
30.4765,57.62306,0.,24.57511,DHN
30.8265,53.933773,0.,23.400002,DHN
31.276499,52.08291,0.,21.479666,DHN
31.7265,49.83449,0.,17.902534,DHN
31.526499,50.24779,0.,16.808569,DHN
30.5765,59.984665,0.,11.885453,DHN
23.241499,53.208263,0.,17.294992,GRR
20.741499,64.23083,0.,13.979871,GRR
18.7915,72.25313,0.,13.339445,GRR
17.741499,78.181656,0.,16.981165,GRR
16.1415,87.3711,0.,13.75558,GRR
15.7415,89.63189,0.,14.830076,GRR
14.8914995,91.93144,0.,13.5515,GRR
14.6915,91.62044,0.,12.245293,GRR
14.9415,90.745834,0.,11.298495,GRR
15.1414995,89.87819,0.,14.77755,GRR
15.4915,87.8819,0.,21.129883,GRR
16.4415,84.064964,0.,22.915916,GRR
18.8915,80.39022,0.,21.611996,GRR
21.741499,69.829346,0.,14.33234,GRR
24.241499,55.577057,0.,15.379206,GRR
25.991499,46.78608,0.,19.809813,GRR
27.241499,39.666176,0.,22.406927,GRR
28.2915,35.04172,0.,23.540806,GRR
28.8915,32.95675,0.,23.871555,GRR
29.0915,32.25446,0.,23.871555,GRR
29.1415,31.842123,0.,23.358425,GRR
28.8915,31.772726,0.,23.828083,GRR
28.2915,32.680294,0.,25.11758,GRR
27.4415,34.22814,0.,25.071098,GRR
26.104,49.463024,0.,12.538134,LNK
24.554,65.25664,0.,11.709688,LNK
21.354,74.82312,0.,10.587918,LNK
19.854,81.03327,0.,12.55879,LNK
19.454,81.75906,0.,19.255793,LNK
19.004,79.89181,0.,21.734581,LNK
18.454,80.073074,0.,21.67487,LNK
18.154,80.031906,0.,22.97522,LNK
17.854,80.50928,0.,22.768396,LNK
17.504,81.77451,0.,23.584808,LNK
17.454,81.24076,0.,24.387178,LNK
17.554,79.17533,0.,25.376808,LNK
19.204,76.65444,0.,27.438046,LNK
20.804,75.69016,0.,29.407835,LNK
22.754,71.36424,0.,20.991426,LNK
24.904,67.83658,0.,20.774214,LNK
26.954,63.749954,0.,23.773632,LNK
28.354,58.376232,0.,26.865265,LNK
29.254,52.876694,0.,26.407907,LNK
29.754,51.05337,0.,27.047956,LNK
30.104,49.724033,0.,27.238941,LNK
30.304,49.156734,0.,26.727423,LNK
30.354,49.32395,0.,24.95452,LNK
